OBJECTID,OID_,TAX_ID,Shape_Leng,FRONTFEET,DEPTH,ACRES,FFxDAcres,Shape_Acre,TAX_ID_1,SURA,SEIZB,TNT_NAME,Nhood,Quad,LUCODE,LandUse,Units,AmtDelinqu,TOTINT,YrsDelinqu,StNum,StName,Lvalue,Fvalue,CityTaxabl,STARS,STARC,STAR,YEARB,SALES,PNUMBR,WARD,SBL,CountyTXBL,SchoolTXBL,TOTSYR,TOTONO,INTSYR,INTONO,ACTRST,SENIOR_EXE,VET_EXEMPT
244,0,31150010800100020370010000,2513.08638759,381.14000000,1020.23000000,8.93000000,8.92677829,6.63373056,31150010800100020370010000,Y, ,Westside,Park Ave.,NW,662,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,312,STATE FAIR BLVD & RUSKIN,433000.00000000,1166000.00000000,0.00000000,0.00000000,0.00000000, ,1969, ,0286001501,02,108.1-02-37.1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
245,0,31150001700000110010040000,3927.06566876,469.63000000,207.07000000,2.23000000,2.23246750,9.79512683,31150001700000110010040000,Y, ,Northside,Prospect Hill,NE,641,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,301,PROSPECT AVE TO LAUREL ST,5120000.00000000,171080000.00000000,0.00000000,0.00000000,0.00000000, ,1960, ,0972001505,09,017.-11-01.4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
246,0,31150001700000190030020000,919.81902085,195.00000000,264.25000000,1.18000000,1.18293733,1.18470713,31150001700000190030020000,Y, ,Northside,Prospect Hill,NE,632,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,635-37,JAMES ST & CATHERINE ST,360000.00000000,801000.00000000,0.00000000,0.00000000,0.00000000, ,1970, ,0644001602,06,017.-19-03.2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
247,0,31150011800000060070000000,771.72006148,126.38000000,259.18000000,0.75000000,0.75195520,0.75375952,31150011800000060070000000,N, ,Lakefront,Franklin Square,NW,591,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,501,FRANKLIN ST N & PLUM ST,163000.00000000,163000.00000000,0.00000000,0.00000000,0.00000000, ,1989, ,0230002100,02,118.-06-07.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
248,0,31150003300100010080000000,2335.99571594,645.45000000,557.47000000,8.26000000,8.26030789,4.65005032,31150003300100010080000000,N, ,Eastside,Salt Springs,NE,642,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,2775,ERIE BLVD E,919700.00000000,2250000.00000000,2250000.00000000,2250000.00000000,2250000.00000000, ,1982, ,0526201103,05,033.1-01-08.0,2250000.00000000,2250000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
249,0,31150001700000100110010000,1020.01377811,363.34000000,149.00000000,1.24000000,1.24282966,1.08087354,31150001700000100110010000,Y, ,Northside,Prospect Hill,NE,614,Schools,0.00000000,0.00000000,0.00000000,0.00000000,206,PROSPECT AVE & HICKORY ST,165000.00000000,4120000.00000000,0.00000000,0.00000000,0.00000000, ,1959, ,0972001101,09,017.-10-11.1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
250,0,31150001800000020070000000,1957.84417284,225.00000000,330.00000000,1.70000000,1.70454545,2.69123537,31150001800000020070000000,Y, ,Northside,Lincoln Hill,NE,633,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,906,JAMES ST,209700.00000000,3785000.00000000,0.00000000,0.00000000,0.00000000, ,1980, ,0644006401,06,018.-02-07.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
251,0,31150001800000020100010000,1079.57776070,129.19000000,406.06000000,1.20000000,1.20429044,1.25646904,31150001800000020100010000,Y, ,Northside,Lincoln Hill,NE,534,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,930,JAMES ST,218900.00000000,546900.00000000,0.00000000,0.00000000,0.00000000, ,1930, ,0644006602,06,018.-02-10.1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
252,0,31150001700000110010020000,469.32130226,130.00000000,104.05000000,0.31000000,0.31052571,0.31226743,31150001700000110010020000,Y, ,Northside,Prospect Hill,NE,641,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,601,TOWNSEND ST N & UNION AVE,270400.00000000,635800.00000000,635800.00000000,635800.00000000,635800.00000000, ,1994, ,0991002905,09,017.-11-01.2,635800.00000000,635800.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
253,0,31150003200000030020000000,4276.32096674,589.00000000,946.00000000,12.79000000,12.79141414,11.55425167,31150003200000030020000000,N, ,Eastside,Salt Springs,NE,651,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,1200,CANAL ST,2228500.00000000,5276000.00000000,0.00000000,0.00000000,0.00000000, ,1974, ,0515001001,05,032.-03-02.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
254,0,31150002800000140290000000,786.54965569,187.50000000,225.00000000,0.97000000,0.96849174,0.89410586,31150002800000140290000000,N,Y,Eastwood,Eastwood,NE,632,Community Services,0.00000000,11371.15000000,2725.26000000,3.00000000,526,TEALL AVE,45900.00000000,181000.00000000,181000.00000000,181000.00000000,181000.00000000, ,1925, ,0689001801,06,028.-14-29.0,181000.00000000,181000.00000000,8326.41000000,3044.74000000,2055.42000000,669.84000000, , , 
255,0,31150001600000190020000000,845.46814296,129.00000000,263.74000000,0.78000000,0.78104821,0.83871855,31150001600000190020000000,Y, ,Northside,Northside,NE,642,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,847,JAMES ST & HIGHLAND ST TO,257400.00000000,1825000.00000000,0.00000000,0.00000000,0.00000000, ,1965, ,0644004000,06,016.-19-02.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
256,0,31150011500000020300000000,1294.73355131,10.00000000,636.00000000,0.15000000,0.14600551,0.14630086,31150011500000020300000000,N, ,Lakefront,Lakefront,NW,692,Community Services,0.00000000,875.51000000,1029.00000000,35.00000000,301,PULASKI ST & BEAR ST W,2700.00000000,2700.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0272002800,02,115.-02-30.0,0.00000000,0.00000000,875.51000000,0.00000000,1029.00000000,0.00000000, , , 
257,0,31150002900000040010000000,3790.44788124,670.00000000,870.00000000,13.38000000,13.38154270,19.38094869,31150002900000040010000000,Y, ,Northside,Lincoln Hill,NE,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,100,ROBINSON ST & MATHER ST &,277300.00000000,448000.00000000,0.00000000,0.00000000,0.00000000, ,1960, ,0677001100,06,029.-04-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
258,0,31150000800000150010000000,776.19570439,256.40000000,133.00000000,0.78000000,0.78285583,0.77907061,31150000800000150010000000,Y, ,Northside,Northside,NW,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,915,MCBRIDE ST N TO ASH ST,73900.00000000,1893000.00000000,0.00000000,0.00000000,0.00000000, ,1950, ,0358000400,03,008.-15-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
259,0,31150002800000160110000000,3335.79810317,1101.47000000,464.08000000,11.73000000,11.73485302,12.10850689,31150002800000160110000000,N, ,Eastwood,Eastwood,NE,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,600,ROBINSON ST TO GALE AVE &,1582300.00000000,11170000.00000000,0.00000000,0.00000000,0.00000000, ,1970, ,0677003000,06,028.-16-11.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
260,0,31150000800000190110000000,324.43862314,62.00000000,99.00000000,0.14000000,0.14090909,0.14264805,31150000800000190110000000,Y, ,Northside,Northside,NW,632,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,529-35,SALINA ST N,37300.00000000,250100.00000000,0.00000000,0.00000000,0.00000000, ,1935, ,0379000600,03,008.-19-11.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
261,0,31150001600000140170000000,671.42223015,209.19000000,157.00000000,0.75000000,0.75396763,0.57382501,31150001600000140170000000,Y, ,Northside,Northside,NE,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,421,HIGHLAND ST & BEECHER ST,30000.00000000,39000.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0639101300,06,016.-14-17.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
262,0,31150001900000080010000000,845.00842758,127.44000000,295.15000000,0.86000000,0.86349669,0.86293709,31150001900000080010000000,Y, ,Northside,Lincoln Hill,NE,515,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,1004,JAMES ST & OAK ST,150400.00000000,1200000.00000000,1200000.00000000,1200000.00000000,1200000.00000000, ,1975, ,0644007500,06,019.-08-01.0,1200000.00000000,1200000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
263,0,31150011300000020140010000,449.99992202,32.67000000,127.32000000,0.10000000,0.09549000,0.14324028,31150011300000020140010000,N, ,Westside,Far Westside,NW,534,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,2004-06,ERIE BLVD W TO EMERSON,21100.00000000,92000.00000000,92000.00000000,92000.00000000,92000.00000000, ,1900, ,0726102001,07,113.-02-14.1,92000.00000000,92000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
264,0,31150001600000150010000000,2931.84511827,733.00000000,640.00000000,11.90000000,10.76951331,11.92533764,31150001600000150010000000,Y, ,Northside,Northside,NE,695,Cemetery,0.00000000,0.00000000,0.00000000,0.00000000,914,LODI ST & WILLOW ST E & H,519000.00000000,519000.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0653008100,06,016.-15-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
265,0,31150010700000050030000000,1730.57016853,560.80000000,427.49000000,5.50000000,5.50359027,2.79108386,31150010700000050030000000,N, ,Lakefront,Lakefront,NW,515,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,605,VAN RENSSELAER ST & KIRKP,243100.00000000,326000.00000000,326000.00000000,326000.00000000,326000.00000000, ,1945, ,0293003200,02,107.-05-03.0,326000.00000000,326000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
266,0,31150001700000060050000000,362.00155142,56.00000000,125.00000000,0.16000000,0.16069789,0.16070260,31150001700000060050000000,Y, ,Northside,Prospect Hill,NE,681,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,713,CATHERINE ST,17000.00000000,87000.00000000,0.00000000,0.00000000,0.00000000, ,1890, ,0915005600,09,017.-06-05.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
267,0,31150011300000050010000000,977.06950587,367.00000000,327.50000000,2.76000000,2.75924013,1.08697665,31150011300000050010000000,N,Y,Westside,Far Westside,NW,534,Recreation,0.00000000,44773.75000000,5040.97000000,4.00000000,1121,MILTON AVE & WILLIS AVE,63700.00000000,532000.00000000,532000.00000000,532000.00000000,532000.00000000, ,1970, ,0761012400,07,113.-05-01.0,532000.00000000,532000.00000000,32950.18000000,11823.57000000,3364.55000000,1676.42000000, , , 
268,0,31150001600000120310000000,367.90835728,84.15000000,100.00000000,0.19000000,0.19318182,0.19273593,31150001600000120310000000,Y, ,Northside,Northside,NE,632,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,309,GRAVES ST & DOUGLAS ST,25200.00000000,208500.00000000,0.00000000,0.00000000,0.00000000, ,1920, ,0434101800,04,016.-12-31.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
269,0,31150002700000210020000000,2718.43369610,368.60000000,990.00000000,8.38000000,8.37727273,8.39147951,31150002700000210020000000,N, ,Eastwood,Eastwood,NE,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,400,SUNNYCREST RD TO CALEB AV,611000.00000000,6116000.00000000,0.00000000,0.00000000,0.00000000, ,1952, ,0588000700,05,027.-21-02.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
270,0,31150002800000040170000000,4471.52210661,33.00000000,494.67000000,0.37000000,0.37475000,27.83791514,31150002800000040170000000,N, ,Eastwood,Eastwood,NE,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,701,ROBINSON ST,703800.00000000,910000.00000000,0.00000000,0.00000000,0.00000000, ,1965, ,0577000100,05,028.-04-17.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
271,0,31150001900000180010000000,736.16850309,126.72000000,238.25000000,0.69000000,0.69309091,0.70195631,31150001900000180010000000,Y, ,Northside,Lincoln Hill,NE,662,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,400-04,SHUART AVE & WILSON ST,91700.00000000,793000.00000000,0.00000000,0.00000000,0.00000000, ,1975, ,0582201300,05,019.-18-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
272,0,31150001900000080090030000,1538.36597001,246.44000000,528.03000000,2.99000000,2.98732124,2.74259584,31150001900000080090030000,Y, ,Northside,Lincoln Hill,NE,633,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,1100,JAMES ST & SEDGWICK ST &,173400.00000000,3544200.00000000,0.00000000,0.00000000,0.00000000, ,1960, ,0644008506,06,019.-08-09.3,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
273,0,31150000700000350350000000,808.73380173,172.00000000,327.00000000,1.29000000,1.29118457,0.59130454,31150000700000350350000000,Y, ,Northside,Northside,NW,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,1001,SALINA ST N & KIRKPATRICK,31700.00000000,31700.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0279106900,02,007.-35-35.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
274,0,31150001400000050260000000,1304.78554762,271.08000000,388.50000000,2.42000000,2.41769008,2.02257145,31150001400000050260000000,N, ,Northside,Sedgwick,NE,557,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,422,DEWITT ST,130500.00000000,236000.00000000,236000.00000000,236000.00000000,236000.00000000, ,1960, ,0422003300,04,014.-05-26.0,236000.00000000,236000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
275,0,31150002600000110140000000,247.29237208,94.00000000,48.00000000,0.10000000,0.10358127,0.05179209,31150002600000110140000000,N, ,Eastwood,Eastwood,NE,692,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,199,CONKLIN AVE & GLENCOVE RD,2300.00000000,2300.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0519001000,05,026.-11-14.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
276,0,31150000700000330400000000,878.48729602,340.00000000,400.00000000,3.12000000,3.12213039,0.67097036,31150000700000330400000000,Y, ,Northside,Northside,NW,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,300,KIRKPATRICK ST & UNION PL,224400.00000000,224400.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0248002000,02,007.-33-40.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
277,0,31150000700000130080000000,873.71611205,371.42000000,167.30000000,1.43000000,1.42650519,0.64006455,31150000700000130080000000,Y, ,Northside,Washington Square,NW,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,1200,SALINA ST N & DANFORTH ST,123000.00000000,123000.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0279108700,02,007.-13-08.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
278,0,31150001400000110210000000,2827.23501432,668.92000000,163.97000000,2.52000000,2.51797090,8.53470214,31150001400000110210000000,N, ,Northside,Sedgwick,NE,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,1609-47,JAMES ST & HAMPTON RD,708500.00000000,8704000.00000000,0.00000000,0.00000000,0.00000000, ,1975, ,0444002500,04,014.-11-21.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
279,0,31150000700000130060000000,661.79681601,218.66000000,68.86000000,0.35000000,0.34565949,0.50561608,31150000700000130060000000,Y, ,Northside,Washington Square,NW,662,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,2300-08,LODI ST & DANFORTH ST,42000.00000000,876000.00000000,0.00000000,0.00000000,0.00000000, ,1975, ,0253104500,02,007.-13-06.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
280,0,31150000700000200010000000,331.39900872,99.00000000,66.00000000,0.15000000,0.15000000,0.15159359,31150000700000200010000000,Y, ,Northside,Washington Square,NW,632,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,500,DANFORTH ST & ALVORD ST N,16600.00000000,141400.00000000,0.00000000,0.00000000,0.00000000, ,1940, ,0121000600,01,007.-20-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
281,0,31150000700000040050000000,1179.37300383,268.68000000,181.50000000,1.12000000,1.11950000,1.20734998,31150000700000040050000000,Y, ,Northside,Washington Square,NW,632,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,1304,SALINA ST N & COURT ST &,115000.00000000,450000.00000000,450000.00000000,450000.00000000,450000.00000000, ,1940, ,0179000100,01,007.-04-05.0,450000.00000000,450000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
282,0,31150002000000070030000000,867.90048210,72.00000000,283.00000000,0.47000000,0.46776860,0.69650523,31150002000000070030000000,N,Y,Eastwood,Eastwood,NE,512,Recreation,0.00000000,27425.14000000,4301.59000000,3.00000000,2378-90,JAMES ST & STAFFORD AVE,106200.00000000,490000.00000000,490000.00000000,490000.00000000,490000.00000000, ,1924, ,0544005700,05,020.-07-03.0,490000.00000000,490000.00000000,21358.56000000,6066.58000000,2966.95000000,1334.64000000, , , 
283,0,31150002400000120340000000,427.26043247,84.00000000,80.04000000,0.15000000,0.15434711,0.20443508,31150002400000120340000000,N, ,Eastwood,Eastwood,NE,611,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,113,NICHOLS AVE,18900.00000000,252200.00000000,0.00000000,0.00000000,0.00000000, ,1957, ,0565000100,05,024.-12-34.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
284,0,31150002400000130040000000,813.42852150,134.76000000,273.00000000,0.84000000,0.84457025,0.83802279,31150002400000130040000000,N, ,Eastwood,Eastwood,NE,534,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,3020,JAMES ST & NICHOLS AVE,101000.00000000,837000.00000000,30000.00000000,30000.00000000,30000.00000000, ,1925, ,0544011900,05,024.-13-04.0,30000.00000000,30000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
285,0,31150001300000110010000000,1584.58414547,412.00000000,359.51000000,3.40000000,3.40032415,3.29613163,31150001300000110010000000,N, ,Northside,Sedgwick,NE,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,119,GRAY AVE & DORCHESTER AVE,143500.00000000,143500.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0434200100,04,013.-11-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
286,0,31150001000000150130010000,4837.39009869,200.00000000,610.00000000,2.80000000,2.80073462,24.30023907,31150001000000150130010000,Y, ,Northside,Northside,NE,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,1100,HIGHLAND ST & OAK ST,413600.00000000,778200.00000000,0.00000000,0.00000000,0.00000000, ,1975, ,0439210100,04,010.-15-13.1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
287,0,31150000200000220040000000,604.64067111,61.00000000,198.00000000,0.28000000,0.27727273,0.33470837,31150000200000220040000000,Y,Y,Northside,Washington Square,NW,632,Community Services,0.00000000,32520.08000000,15574.56000000,13.00000000,510,BEAR ST,24600.00000000,50000.00000000,50000.00000000,50000.00000000,50000.00000000, ,1950, ,0107003500,01,002.-22-04.0,50000.00000000,50000.00000000,21378.19000000,11141.89000000,10283.64000000,5290.92000000, , , 
288,0,31150001000000040190000000,183.97760816,54.00000000,61.00000000,0.08000000,0.07561983,0.03623566,31150001000000040190000000,Y, ,Northside,Northside,NE,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,1420,BUTTERNUT ST & GRANT BLVD,8300.00000000,8300.00000000,0.00000000,0.00000000,0.00000000, , , ,0413107601,04,010.-04-19.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
289,0,31150002200000160170000000,1779.14270607,468.00000000,440.00000000,4.73000000,4.72727273,4.68940931,31150002200000160170000000,N, ,Eastwood,Eastwood,NE,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,257,NORTH AVE REAR,113700.00000000,113700.00000000,0.00000000,0.00000000,0.00000000, ,1925, ,0465002901,04,022.-16-17.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
290,0,31150001300000140010000000,2055.38225567,792.00000000,232.00000000,4.22000000,4.21818182,4.22932761,31150001300000140010000000,N, ,Northside,Sedgwick,NE,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,480,DURSTON AVE & MERTENS AVE,418600.00000000,2718000.00000000,0.00000000,0.00000000,0.00000000, ,1951, ,0424009600,04,013.-14-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
291,0,31150000500000010010000000,852.33534267,152.72000000,294.34000000,1.03000000,1.03194685,0.90478012,31150000500000010010000000,N, ,Northside,Court-Woodlawn,NW,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,169,HOOD AVE & MC CHESNEY PAR,35800.00000000,35800.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0341001400,03,005.-01-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
292,0,31150000600000110200000000,1886.28359110,97.00000000,504.82000000,1.12000000,1.12414004,3.15894543,31150000600000110200000000,N, ,Northside,Court-Woodlawn,NW,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,2308,GRANT BLVD & MCCHESNEY PK,92300.00000000,877700.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0134001700,01,006.-11-20.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
293,0,31150001200000040310000000,818.33916209,2572.46000000,153.00000000,9.04000000,9.03550000,0.71301529,31150001200000040310000000,N, ,Northside,Court-Woodlawn,NE,695,Cemetery,0.00000000,0.00000000,0.00000000,0.00000000,502,GRANT BLVD & TEALL AVE TO,1841200.00000000,4021700.00000000,0.00000000,0.00000000,0.00000000, ,1984, ,0434006800,04,012.-04-31.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
294,0,31150000600000030180000000,622.67502543,90.00000000,280.00000000,0.58000000,0.57851240,0.35369904,31150000600000030180000000,N, ,Northside,Court-Woodlawn,NW,963,Parks,0.00000000,0.00000000,0.00000000,0.00000000,827,COURT ST & GRANT BLVD,7600.00000000,7600.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0119006200,01,006.-03-18.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
295,0,31150000600000110260000000,2683.37701631,649.97000000,858.52000000,12.81000000,12.81019845,9.74828724,31150000600000110260000000,N, ,Northside,Court-Woodlawn,NW,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,2400,GRANT BLVD & KIRKPATRICK,925500.00000000,17752700.00000000,0.00000000,0.00000000,0.00000000, ,1940, ,0134002900,01,006.-11-26.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
296,0,31150000600000100010110000,2670.86793191,781.00000000,924.24000000,16.57000000,16.57096970,7.67428523,31150000600000100010110000,N, ,Northside,Court-Woodlawn,NW,614,Schools,0.00000000,0.00000000,0.00000000,0.00000000,1024-1124,COURT ST & GRANT BLVD & K,468000.00000000,14000000.00000000,0.00000000,0.00000000,0.00000000, ,1950, ,0119008503,01,006.-10-01.11,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
297,0,31150000300000150010000000,1592.36815862,396.00000000,400.00000000,3.60000000,3.63636364,3.63812925,31150000300000150010000000,Y, ,Northside,Washington Square,NW,695,Cemetery,0.00000000,0.00000000,0.00000000,0.00000000,500,SECOND NORTH ST & GRANT B,268100.00000000,268100.00000000,0.00000000,0.00000000,0.00000000, ,0000, ,0181003700,01,003.-15-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
298,0,31150001100000050010000000,2102.24269069,346.07000000,745.80000000,5.93000000,5.92513788,5.59519835,31150001100000050010000000,N, ,Northside,Court-Woodlawn,NE,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,500,WADSWORTH ST & LISTMAN AV,555600.00000000,4778000.00000000,0.00000000,0.00000000,0.00000000, ,1970, ,0394004300,03,011.-05-01.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
299,0,31150000100200020020000000,5257.73713681,280.00000000,1540.00000000,9.90000000,9.89898990,31.32532671,31150000100200020020000000,N, ,Northside,Lakefront,NW,521,Recreation,0.00000000,0.00000000,0.00000000,0.00000000,300,ALLIANCE BANK PKWY,2657000.00000000,8933000.00000000,0.00000000,0.00000000,0.00000000, ,1994, ,0101000300,01,001.2-02-02.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
300,0,31150000400000150180010000,1703.56064318,306.06000000,368.44000000,2.59000000,2.58872237,3.73623521,31150000400000150180010000,N, ,Northside,Court-Woodlawn,NW,632,Community Services,0.00000000,0.00000000,0.00000000,0.00000000,1601,COURT ST & ENGLERT AVE TO,214200.00000000,1544000.00000000,30000.00000000,30000.00000000,30000.00000000, ,1940, ,0119012701,01,004.-15-18.1,30000.00000000,30000.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
301,0,31150000400000080040000000,2808.77059773,778.19000000,664.76000000,11.88000000,11.87579395,11.09030460,31150000400000080040000000,N, ,Northside,Court-Woodlawn,NW,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,1550,LEMOYNE AVE & WADSWORTH S,263400.00000000,2921000.00000000,0.00000000,0.00000000,0.00000000, ,1950, ,0151017600,01,004.-08-04.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
302,0,31150006800000010210000000,3368.04744286,108.00000000,297.09000000,0.74000000,0.73658678,10.14244183,31150006800000010210000000,N, ,Valley,South Valley,SW,612,Schools,0.00000000,0.00000000,0.00000000,0.00000000,4942,SALINA ST S,1052600.00000000,9887500.00000000,0.00000000,0.00000000,0.00000000, ,1959, ,1479026700,14,068.-01-21.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
303,0,31150006300000010330000000,6310.24890091,2385.00000000,654.10000000,35.81000000,35.81332645,43.51953667,31150006300000010330000000,N, ,Valley,South Valley,SE,613,Schools,0.00000000,0.00000000,0.00000000,0.00000000,452,LAFAYETTE RD,376600.00000000,581700.00000000,0.00000000,0.00000000,0.00000000, ,1980, ,1450203400,14,063.-01-33.0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000, , , 
